ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/1483101/title_panel.png	-61.31578947368419,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/1483101/word_cloud.png	-84.15789473684208,38,75.03157894736842	0,0,1	0,1,0	-1,0,0	52.52210526315789	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/1483101/Gray726 middle temporal gyrus.png	-84.15789473684208,38,74.28126315789473	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
3	./Images/1483101/Middle temporal gyrus animation small.gif	0,38,149.68421052631578	1,0,0	0,1,0	0,0,1	-29.57894736842104	-10	0.2	2.186234817813765	Wooden_thin	-1:-1	2
4	./Images/1483101/caption/caption1.png	0,38,149.68421052631578	1,0,0	0,1,0	0,0,1	-15.291497975708488	-20	1.5	0.7	none(caption)	-1:-1	3
5	./Images/1483101/250px-Gray726-STS.png	84.15789473684208,38,75.78947368421052	0,0,-1	0,1,0	1,0,0	40.854694736842106	-10	0.2	4.5	Wooden_thin	-1:-1	4
6	./Images/1483101/caption/caption2.png	84.15789473684208,38,75.78947368421052	0,0,-1	0,1,0	1,0,0	62.854694736842106	-20	1.5	0.7	none(caption)	-1:-1	5
7	./Images/1483101/Gray1197.png	84.15789473684208,38,75.78947368421052	0,0,-1	0,1,0	1,0,0	-40.854694736842106	-10	0.2	4.5	Wooden_thin	-1:-1	6
8	./Images/1483101/caption/caption3.png	84.15789473684208,38,75.78947368421052	0,0,-1	0,1,0	1,0,0	-18.854694736842106	-20	1.5	0.7	none(caption)	-1:-1	7
