ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/2077662/title_panel.png	-102.36842105263158,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/2077662/word_cloud.png	-124.18421052631578,38,99.41684210526314	0,0,1	0,1,0	-1,0,0	69.5917894736842	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/2077662/Japanese Defense Minister Kitazawa Delivers Remarks (5858086506).jpg	-124.18421052631578,38,98.42267368421051	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
3	./Images/2077662/Robert Gates and Toshimi Kitazawa 20091021.jpg	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-49.59210526315789	-10	0.2	2.8967611336032384	Wooden_thin	-1:-1	3
4	./Images/2077662/caption/caption1.png	0,38,198.3315789473684	1,0,0	0,1,0	0,0,1	-32.93623481781376	-20	1.5	0.7	none(caption)	-1:-1	4
5	./Images/2077662/Toshimi Kitazawa and Robert Gates 20091021 5.jpg	124.18421052631578,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	54.132470526315785	-10	0.2	4.5	Wooden_thin	-1:-1	5
6	./Images/2077662/caption/caption2.png	124.18421052631578,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	76.13247052631579	-20	1.5	0.7	none(caption)	-1:-1	6
7	./Images/2077662/Toshimi Kitazawa and Michael Mullen 20101209.jpg	124.18421052631578,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	-54.132470526315785	-10	0.2	4.5	Wooden_thin	-1:-1	7
8	./Images/2077662/caption/caption3.png	124.18421052631578,38,100.42105263157893	0,0,-1	0,1,0	1,0,0	-32.132470526315785	-20	1.5	0.7	none(caption)	-1:-1	8
