id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/4189857/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-31.200000000000003	0,11.09834,0	1.4	1	7
2	Images/4189857/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-15.600000000000003	0,11.09834,0	1.4	1	8
3	Images/4189857/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-3.552713678800501e-15	0,11.09834,0	1.4	1	9
4	Images/4189857/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	15.599999999999994	0,11.09834,0	1.4	1	10
5	Images/4189857/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	31.199999999999996	0,11.09834,0	1.4	1	11
6	Images/4189857/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	-31.200000000000003	0,11.09834,0	1.4	2	12
7	Images/4189857/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	-15.600000000000003	0,11.09834,0	1.4	2	13
8	Images/4189857/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	-3.552713678800501e-15	0,11.09834,0	1.4	2	14
9	Images/4189857/sec7/sec7_02.jpg,Wooden_thin2	4	7.699999999999999	15.599999999999994	0,11.09834,0	1.4	2	15
10	Images/4189857/sec7/sec7_03.jpg,Wooden_thin2	4	7.699999999999999	31.199999999999996	0,11.09834,0	1.4	2	16
11	Images/4189857/sec7/sec7_04.jpg,Wooden_thin2	4	7.699999999999999	-31.200000000000003	0,11.09834,0	1.4	3	17
12	Images/4189857/sec7/sec7_05.jpg,Wooden_thin2	4	7.699999999999999	-15.600000000000003	0,11.09834,0	1.4	3	18
13	Images/4189857/sec7/sec7_06.jpg,Wooden_thin2	4	7.699999999999999	-3.552713678800501e-15	0,11.09834,0	1.4	3	19
14	Images/4189857/sec8/sec8_01.jpg,Wooden_thin2	4	7.699999999999999	15.599999999999994	0,11.09834,0	1.4	3	20
